time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,3.55,OK_inner,17.9,OK
1.0,3.55,OK,17.9,OK
2.0,3.55,OK,17.9,OK
3.0,3.55,OK,17.9,OK
4.0,3.55,OK_inner,17.9,OK
5.0,3.55,OK_inner,17.9,OK
6.0,3.55,OK_inner,17.9,OK
7.0,3.55,OK_inner,17.9,OK
8.0,3.55,OK_inner,17.9,OK
9.0,3.55,OK_inner,17.9,OK
10.0,3.55,OK_inner,17.9,OK
11.0,3.55,OK,18.0,OK
12.0,3.54,OK,18.0,OK
13.0,3.55,OK_inner,18.0,OK
14.0,3.55,OK,18.0,OK
15.0,3.55,OK,18.1,OK
16.0,3.55,OK_inner,18.1,OK
17.0,3.55,OK_inner,18.1,OK
18.0,3.55,OK,18.2,OK
19.0,3.54,OK,18.2,OK
20.0,3.55,OK_inner,18.3,OK
21.0,3.54,OK,18.3,OK_inner
22.0,3.54,OK,18.3,OK
23.0,3.54,OK,18.4,OK
24.0,3.54,OK,18.4,OK
25.0,3.54,OK,18.4,OK
26.0,3.54,OK,18.4,OK
27.0,3.54,OK_inner,18.4,OK
28.0,3.54,OK,18.4,OK
29.0,3.54,OK,18.4,OK
30.0,3.54,OK_inner,18.4,OK
31.0,3.54,OK_inner,18.4,OK
32.0,3.54,OK,18.4,OK
33.0,3.54,OK_inner,18.3,OK
34.0,3.54,OK_inner,18.3,OK_inner
35.0,3.54,OK_inner,18.3,OK
36.0,3.54,OK,18.3,OK
37.0,3.54,OK,18.3,OK_inner
38.0,3.54,OK_inner,18.3,OK
39.0,3.54,OK,18.3,OK
40.0,3.54,OK_inner,18.3,OK
41.0,3.54,OK_inner,18.3,OK
42.0,3.54,OK_inner,18.3,OK
43.0,3.54,OK,18.3,OK
44.0,3.54,OK_inner,18.3,OK
45.0,3.54,OK,18.3,OK_inner
46.0,3.54,OK,18.3,OK
47.0,3.54,OK,18.3,OK
48.0,3.54,OK,18.3,OK
49.0,3.54,OK,18.3,OK
50.0,3.54,OK_inner,18.3,OK
51.0,3.54,OK,18.3,OK
52.0,3.54,OK,18.3,OK
53.0,3.54,OK_inner,18.3,OK
54.0,3.54,OK,18.3,OK
55.0,3.54,OK_inner,18.3,OK
56.0,3.54,OK,18.3,OK_inner
57.0,3.54,OK,18.3,OK
58.0,3.54,OK,18.3,OK
59.0,3.54,OK_inner,18.4,OK
60.0,3.54,OK_inner,18.4,OK
61.0,3.54,OK_inner,18.4,OK
62.0,3.54,OK_inner,18.4,OK
63.0,3.54,OK,18.4,OK
64.0,3.54,OK_inner,18.4,OK
65.0,3.54,OK,18.5,OK
66.0,3.54,OK_inner,18.5,OK
67.0,3.54,OK,18.5,OK
68.0,3.54,OK,18.5,OK
69.0,3.52,OK_inner,18.5,OK
70.0,3.54,OK,18.5,OK
71.0,3.54,OK_inner,18.5,OK
72.0,3.54,OK_inner,18.5,OK
73.0,3.52,OK,18.5,OK
74.0,3.54,OK_inner,18.5,OK
75.0,3.54,OK,18.4,OK
76.0,3.54,OK,18.5,OK
77.0,3.54,OK_inner,18.4,OK
78.0,3.54,OK_inner,18.5,OK
79.0,3.52,OK,18.5,OK
80.0,3.52,OK_inner,18.4,OK
81.0,3.52,OK,18.4,OK
82.0,3.52,OK,18.4,OK
83.0,3.54,OK,18.4,OK
84.0,3.54,OK,18.4,OK
85.0,3.54,OK,18.4,OK
86.0,3.54,OK,18.4,OK
87.0,3.52,OK,18.4,OK
