,time,Viscosity,Viscosity_mark,Temperature,Temperature_mark
1829,1829.0,,3,15.2,1
1830,1830.0,,3,15.2,1
1831,1831.0,297.9,1,15.2,1
1832,1832.0,297.4,0,15.2,1
1833,1833.0,390.9,1,15.2,1
1834,1834.0,296.4,1,15.2,1
1835,1835.0,296.9,1,15.2,1
1836,1836.0,297.4,0,15.2,1
1837,1837.0,297.4,0,15.2,1
1838,1838.0,297.4,0,15.2,1
1839,1839.0,297.9,1,15.2,1
1840,1840.0,298.4,1,15.2,1
1841,1841.0,297.4,0,15.2,1
1842,1842.0,297.4,0,15.2,1
1843,1843.0,390.9,1,15.2,1
1844,1844.0,296.4,1,15.2,1
1845,1845.0,296.4,1,15.2,1
1846,1846.0,,3,15.2,1
1847,1847.0,297.4,0,15.2,1
1848,1848.0,297.4,0,15.2,1
1849,1849.0,297.9,1,15.2,1
1850,1850.0,297.9,1,15.2,1
1851,1851.0,297.4,0,15.2,1
1852,1852.0,297.4,0,15.2,1
1853,1853.0,296.4,1,15.2,1
1854,1854.0,,3,15.2,1
1855,1855.0,296.4,1,15.2,1
1856,1856.0,,3,15.2,1
1857,1857.0,390.9,1,15.2,1
1858,1858.0,297.4,0,15.2,1
1859,1859.0,297.9,1,15.2,1
1860,1860.0,297.9,0,15.2,1
1861,1861.0,297.4,0,15.2,1
1862,1862.0,390.9,1,15.2,1
1863,1863.0,296.4,1,15.2,1
1864,1864.0,,3,15.2,1
1865,1865.0,296.4,1,15.2,1
1866,1866.0,390.9,1,15.2,1
1867,1867.0,390.9,1,15.2,1
1868,1868.0,,3,15.2,1
1869,1869.0,297.4,0,15.2,1
1870,1870.0,297.4,0,15.2,1
1871,1871.0,395.9,1,15.2,1
1872,1872.0,390.9,1,15.2,1
1873,1873.0,296.4,1,15.2,1
1874,1874.0,,3,15.2,1
1875,1875.0,296.4,1,15.2,1
1876,1876.0,296.4,1,15.2,1
1877,1877.0,390.9,1,15.2,1
1878,1878.0,390.9,1,15.2,1
1879,1879.0,297.4,0,15.2,1
1880,1880.0,297.4,0,15.2,1
1881,1881.0,390.9,1,15.2,1
1882,1882.0,300.9,1,15.2,1
1883,1883.0,,3,15.2,1
1884,1884.0,295.4,1,15.2,1
1885,1885.0,305.9,1,15.2,1
1886,1886.0,296.4,1,15.2,1
1887,1887.0,296.4,1,15.2,1
1888,1888.0,390.9,1,15.2,1
1889,1889.0,297.4,0,15.2,1
1890,1890.0,297.4,0,15.2,1
1891,1891.0,390.4,1,15.2,1
1892,1892.0,296.4,1,15.2,1
1893,1893.0,305.9,1,15.2,1
1894,1894.0,295.4,1,15.2,1
1895,1895.0,,3,15.2,1
1896,1896.0,296.4,1,15.2,1
1897,1897.0,296.4,1,15.2,1
1898,1898.0,296.4,1,15.2,1
1899,1899.0,390.9,1,15.2,1
1900,1900.0,390.9,1,15.2,1
1901,1901.0,390.4,1,15.2,1
1902,1902.0,296.4,1,15.2,1
1903,1903.0,295.4,1,15.2,1
1904,1904.0,295.4,1,15.2,1
1905,1905.0,295.4,1,15.2,1
1906,1906.0,,3,15.2,1
1907,1907.0,,3,15.2,1
1908,1908.0,296.4,1,15.2,1
1909,1909.0,300.9,1,15.2,1
1910,1910.0,390.9,1,15.2,1
1911,1911.0,305.9,1,15.2,1
1912,1912.0,305.9,1,15.2,1
1913,1913.0,295.4,1,15.2,1
1914,1914.0,294.9,1,15.2,1
1915,1915.0,295.4,1,15.2,1
1916,1916.0,,3,15.2,1
1917,1917.0,,3,15.2,1
1918,1918.0,,3,15.2,1
1919,1919.0,296.4,1,15.2,1
1920,1920.0,296.4,1,15.2,1
1921,1921.0,,3,15.2,1
1922,1922.0,,3,15.3,1
1923,1923.0,294.9,1,15.3,1
1924,1924.0,294.9,1,15.3,1
1925,1925.0,295.4,1,15.2,1
1926,1926.0,305.4,1,15.2,1
1927,1927.0,295.4,1,15.2,1
1928,1928.0,305.9,1,15.2,1
1929,1929.0,296.4,1,15.2,1
1930,1930.0,296.4,1,15.2,1
1931,1931.0,,3,15.2,1
1932,1932.0,,3,15.2,1
1933,1933.0,294.9,1,15.3,1
1934,1934.0,294.4,1,15.2,1
1935,1935.0,294.9,1,15.3,1
1936,1936.0,295.4,1,15.2,1
1937,1937.0,295.4,1,15.2,1
1938,1938.0,,3,15.3,1
1939,1939.0,,3,15.2,1
1940,1940.0,,3,15.3,1
1941,1941.0,295.4,1,15.3,1
1942,1942.0,295.4,1,15.3,1
1943,1943.0,294.9,1,15.3,1
1944,1944.0,294.4,1,15.3,1
1945,1945.0,294.9,1,15.2,1
1946,1946.0,295.4,1,15.3,1
1947,1947.0,295.4,1,15.3,1
1948,1948.0,295.4,1,15.3,1
1949,1949.0,,3,15.2,1
1950,1950.0,,3,15.3,1
1951,1951.0,295.4,1,15.3,1
1952,1952.0,294.9,1,15.3,1
1953,1953.0,294.4,1,15.3,1
1954,1954.0,293.9,1,15.3,1
1955,1955.0,294.4,1,15.3,1
1956,1956.0,294.9,1,15.3,1
1957,1957.0,294.9,1,15.3,1
1958,1958.0,295.4,1,15.3,1
1959,1959.0,305.9,1,15.3,1
1960,1960.0,,3,15.3,1
1961,1961.0,295.4,1,15.3,1
1962,1962.0,294.9,1,15.3,1
1963,1963.0,294.4,1,15.3,1
1964,1964.0,293.9,1,15.3,1
1965,1965.0,294.4,1,15.3,1
1966,1966.0,294.9,1,15.3,1
1967,1967.0,294.9,1,15.3,1
1968,1968.0,294.9,1,15.3,1
1969,1969.0,295.4,1,15.3,1
1970,1970.0,295.4,1,15.3,1
1971,1971.0,294.9,1,15.3,1
1972,1972.0,294.4,1,15.3,1
1973,1973.0,293.9,1,15.3,1
1974,1974.0,293.4,1,15.3,1
1975,1975.0,293.9,1,15.3,1
1976,1976.0,294.4,1,15.3,1
1977,1977.0,294.4,1,15.3,1
1978,1978.0,294.9,1,15.3,1
1979,1979.0,295.4,1,15.3,1
1980,1980.0,295.4,1,15.3,1
1981,1981.0,294.4,1,15.3,1
1982,1982.0,294.4,1,15.3,1
1983,1983.0,293.9,1,15.3,1
1984,1984.0,293.4,1,15.3,1
1985,1985.0,293.9,1,15.3,1
1986,1986.0,294.4,1,15.3,1
1987,1987.0,294.4,1,15.3,1
1988,1988.0,294.9,1,15.3,1
1989,1989.0,295.4,1,15.3,1
1990,1990.0,295.4,1,15.3,1
1991,1991.0,294.4,1,15.3,1
1992,1992.0,294.4,1,15.3,1
1993,1993.0,293.4,1,15.3,1
1994,1994.0,293.4,1,15.3,1
1995,1995.0,293.4,1,15.3,1
1996,1996.0,293.9,1,15.3,1
1997,1997.0,294.4,1,15.3,1
1998,1998.0,294.4,1,15.3,1
1999,1999.0,294.9,1,15.3,1
2000,2000.0,294.9,1,15.3,1
2001,2001.0,294.4,1,15.3,1
2002,2002.0,294.4,1,15.3,1
2003,2003.0,295.9,1,15.3,1
2004,2004.0,293.4,1,15.3,1
2005,2005.0,395.9,1,15.3,1
2006,2006.0,294.4,1,15.3,1
2007,2007.0,294.4,1,15.3,1
2008,2008.0,294.4,1,15.3,1
2009,2009.0,294.9,1,15.3,1
2010,2010.0,294.9,1,15.3,1
2011,2011.0,294.4,1,15.3,1
2012,2012.0,293.9,1,15.3,1
2013,2013.0,293.4,1,15.3,1
2014,2014.0,292.9,1,15.3,1
2015,2015.0,293.4,1,15.3,1
2016,2016.0,293.9,1,15.3,1
2017,2017.0,293.9,1,15.3,1
2018,2018.0,294.4,1,15.3,1
2019,2019.0,294.9,1,15.3,1
2020,2020.0,294.4,1,15.3,1
2021,2021.0,293.9,1,15.3,1
2022,2022.0,293.9,1,15.3,1
2023,2023.0,292.9,1,15.3,1
2024,2024.0,292.4,1,15.3,1
2025,2025.0,293.4,1,15.3,1
2026,2026.0,293.9,1,15.3,1
2027,2027.0,293.9,1,15.3,1
2028,2028.0,298.9,1,15.3,1
2029,2029.0,294.4,1,15.3,1
2030,2030.0,294.4,1,15.3,1
2031,2031.0,293.9,1,15.3,1
2032,2032.0,293.4,1,15.3,1
2033,2033.0,292.9,1,15.3,1
2034,2034.0,292.4,1,15.3,1
2035,2035.0,292.9,1,15.3,1
2036,2036.0,293.4,1,15.3,1
2037,2037.0,293.4,1,15.3,1
2038,2038.0,293.9,1,15.3,1
2039,2039.0,294.4,1,15.3,1
2040,2040.0,294.4,1,15.3,1
2041,2041.0,293.4,1,15.3,1
2042,2042.0,293.4,1,15.3,1
2043,2043.0,292.9,1,15.3,1
2044,2044.0,292.4,1,15.3,1
2045,2045.0,292.9,1,15.3,1
2046,2046.0,293.4,1,15.3,1
2047,2047.0,293.4,1,15.3,1
2048,2048.0,293.9,1,15.3,1
2049,2049.0,294.4,1,15.3,1
2050,2050.0,293.9,1,15.3,1
2051,2051.0,293.4,1,15.3,1
2052,2052.0,293.4,1,15.3,1
2053,2053.0,292.4,1,15.3,1
2054,2054.0,292.4,1,15.3,1
2055,2055.0,292.4,1,15.3,1
2056,2056.0,292.9,1,15.3,1
2057,2057.0,293.4,1,15.3,1
2058,2058.0,293.9,1,15.3,1
2059,2059.0,293.9,1,15.3,1
2060,2060.0,293.9,1,15.3,1
2061,2061.0,293.4,1,15.3,1
2062,2062.0,292.9,1,15.3,1
2063,2063.0,292.4,1,15.3,1
2064,2064.0,291.9,1,15.3,1
2065,2065.0,292.4,1,15.3,1
2066,2066.0,292.9,1,15.3,1
2067,2067.0,292.9,1,15.3,1
2068,2068.0,293.4,1,15.3,1
2069,2069.0,293.9,1,15.3,1
2070,2070.0,293.9,1,15.3,1
2071,2071.0,292.9,1,15.3,1
2072,2072.0,292.9,1,15.3,1
2073,2073.0,291.9,1,15.3,1
2074,2074.0,291.9,1,15.3,1
2075,2075.0,292.4,0,15.3,1
2076,2076.0,292.4,1,15.3,1
2077,2077.0,292.9,1,15.3,1
2078,2078.0,292.9,1,15.3,1
2079,2079.0,293.4,1,15.3,1
2080,2080.0,293.4,1,15.3,1
2081,2081.0,292.9,1,15.3,1
2082,2082.0,292.9,1,15.3,1
2083,2083.0,291.9,1,15.3,1
2084,2084.0,291.9,1,15.3,1
2085,2085.0,292.4,0,15.3,1
2086,2086.0,292.4,1,15.3,1
2087,2087.0,292.9,1,15.3,1
2088,2088.0,292.9,1,15.3,1
2089,2089.0,293.4,1,15.3,1
2090,2090.0,293.4,1,15.3,1
2091,2091.0,292.9,1,15.3,1
2092,2092.0,292.4,1,15.3,1
2093,2093.0,291.9,1,15.3,1
2094,2094.0,291.4,1,15.3,1
2095,2095.0,291.9,1,15.3,1
2096,2096.0,292.4,1,15.3,1
2097,2097.0,292.4,1,15.3,1
2098,2098.0,292.9,1,15.3,1
2099,2099.0,293.4,1,15.3,1
2100,2100.0,293.4,1,15.3,1
2101,2101.0,292.4,1,15.3,1
2102,2102.0,292.4,1,15.3,1
2103,2103.0,291.4,1,15.3,1
2104,2104.0,291.4,1,15.3,1
2105,2105.0,291.9,1,15.3,1
2106,2106.0,292.4,1,15.3,1
2107,2107.0,292.4,1,15.3,1
2108,2108.0,292.4,1,15.3,1
2109,2109.0,292.9,1,15.3,1
2110,2110.0,292.9,1,15.3,1
2111,2111.0,292.4,1,15.4,1
2112,2112.0,291.9,1,15.4,1
2113,2113.0,291.4,1,15.4,1
2114,2114.0,291.4,1,15.4,1
2115,2115.0,291.4,1,15.4,1
2116,2116.0,291.9,1,15.4,1
2117,2117.0,292.4,1,15.4,1
2118,2118.0,292.4,1,15.4,1
2119,2119.0,292.9,1,15.4,1
2120,2120.0,292.9,1,15.4,1
2121,2121.0,291.9,1,15.4,1
2122,2122.0,291.9,1,15.4,1
2123,2123.0,291.4,1,15.4,1
2124,2124.0,,3,15.4,1
2125,2125.0,291.4,1,15.4,1
2126,2126.0,291.9,1,15.4,1
2127,2127.0,291.9,1,15.4,1
2128,2128.0,292.4,1,15.4,1
2129,2129.0,292.9,1,15.4,1
2130,2130.0,292.4,1,15.4,1
2131,2131.0,291.9,1,15.4,1
2132,2132.0,291.4,1,15.4,1
2133,2133.0,,3,15.4,1
2134,2134.0,,3,15.4,1
2135,2135.0,,3,15.4,1
2136,2136.0,291.4,1,15.4,1
2137,2137.0,291.9,1,15.4,1
2138,2138.0,291.9,0,15.4,1
2139,2139.0,292.4,0,15.4,1
2140,2140.0,292.4,0,15.4,1
2141,2141.0,,3,15.4,1
2142,2142.0,291.4,1,15.4,1
2143,2143.0,,3,15.4,1
2144,2144.0,,3,15.4,1
2145,2145.0,,3,15.4,1
2146,2146.0,291.4,1,15.4,1
2147,2147.0,291.4,1,15.4,1
2148,2148.0,291.9,1,15.4,1
2149,2149.0,292.4,1,15.4,1
2150,2150.0,292.4,1,15.4,1
2151,2151.0,291.4,1,15.4,1
2152,2152.0,291.4,1,15.4,1
2153,2153.0,,3,15.4,1
2154,2154.0,,3,15.4,1
2155,2155.0,,3,15.4,1
2156,2156.0,291.4,1,15.4,1
2157,2157.0,291.4,1,15.4,1
2158,2158.0,291.9,1,15.4,1
2159,2159.0,292.4,1,15.4,1
2160,2160.0,291.9,1,15.4,1
2161,2161.0,291.4,1,15.4,1
2162,2162.0,291.4,1,15.4,1
2163,2163.0,390.4,1,15.4,1
2164,2164.0,,3,15.4,1
2165,2165.0,290.4,1,15.4,1
2166,2166.0,,3,15.4,1
2167,2167.0,,3,15.4,1
2168,2168.0,291.4,1,15.4,1
2169,2169.0,291.9,1,15.4,1
2170,2170.0,291.9,1,15.4,1
2171,2171.0,,3,15.4,1
2172,2172.0,,3,15.4,1
2173,2173.0,289.9,1,15.4,1
2174,2174.0,289.9,1,15.4,1
2175,2175.0,290.4,1,15.4,1
2176,2176.0,,3,15.4,1
2177,2177.0,,3,15.4,1
2178,2178.0,291.4,1,15.4,1
2179,2179.0,291.9,1,15.4,1
2180,2180.0,,3,15.4,1
2181,2181.0,,3,15.4,1
2182,2182.0,290.9,1,15.4,1
2183,2183.0,289.9,1,15.4,1
2184,2184.0,289.9,1,15.4,1
2185,2185.0,390.4,1,15.4,1
2186,2186.0,390.4,1,15.4,1
2187,2187.0,,3,15.4,1
2188,2188.0,,3,15.4,1
2189,2189.0,291.4,1,15.4,1
2190,2190.0,291.4,1,15.4,1
2191,2191.0,,3,15.4,1
2192,2192.0,290.4,1,15.4,1
2193,2193.0,289.9,1,15.4,1
2194,2194.0,289.9,1,15.4,1
2195,2195.0,289.9,1,15.4,1
2196,2196.0,,3,15.4,1
2197,2197.0,,3,15.4,1
2198,2198.0,,3,15.4,1
2199,2199.0,291.4,1,15.4,1
2200,2200.0,291.4,1,15.4,1
2201,2201.0,290.4,1,15.4,1
2202,2202.0,290.4,1,15.4,1
2203,2203.0,289.9,1,15.4,1
2204,2204.0,289.4,1,15.4,1
2205,2205.0,289.9,1,15.4,1
2206,2206.0,390.4,1,15.4,1
2207,2207.0,390.4,1,15.4,1
2208,2208.0,,3,15.4,1
2209,2209.0,291.4,1,15.4,1
2210,2210.0,,3,15.4,1
2211,2211.0,390.4,1,15.4,1
2212,2212.0,290.4,1,15.4,1
2213,2213.0,289.4,1,15.4,1
2214,2214.0,289.4,1,15.4,1
2215,2215.0,289.9,1,15.4,1
2216,2216.0,290.4,1,15.4,1
2217,2217.0,290.4,1,15.4,1
2218,2218.0,,3,15.4,1
2219,2219.0,,3,15.4,1
2220,2220.0,,3,15.4,1
2221,2221.0,289.9,1,15.4,1
2222,2222.0,289.9,1,15.4,1
2223,2223.0,289.4,1,15.4,1
2224,2224.0,289.4,1,15.4,1
2225,2225.0,289.9,1,15.4,1
2226,2226.0,289.9,1,15.4,1
2227,2227.0,289.9,1,15.4,1
2228,2228.0,290.9,1,15.4,1
2229,2229.0,,3,15.4,1
2230,2230.0,290.9,1,15.4,1
2231,2231.0,289.9,1,15.5,1
2232,2232.0,289.9,1,15.4,1
2233,2233.0,388.9,1,15.4,1
2234,2234.0,,3,15.4,1
2235,2235.0,289.4,1,15.4,1
2236,2236.0,289.9,1,15.4,1
2237,2237.0,289.9,1,15.4,1
2238,2238.0,,3,15.4,1
2239,2239.0,,3,15.4,1
2240,2240.0,290.4,1,15.4,1
2241,2241.0,289.9,1,15.4,1
2242,2242.0,289.9,1,15.4,1
2243,2243.0,388.9,1,15.4,1
2244,2244.0,388.9,1,15.4,1
2245,2245.0,289.4,1,15.8,1
2246,2246.0,289.4,1,15.4,1
2247,2247.0,289.9,1,15.5,1
2248,2248.0,280.9,1,15.4,1
2249,2249.0,,3,15.4,1
2250,2250.0,290.4,1,15.4,1
2251,2251.0,289.9,1,15.5,1
2252,2252.0,289.4,1,15.5,1
2253,2253.0,,3,15.5,1
2254,2254.0,,3,15.5,1
2255,2255.0,289.4,1,15.5,1
2256,2256.0,289.4,1,15.5,1
2257,2257.0,289.4,1,15.5,1
2258,2258.0,289.9,1,15.6,1
2259,2259.0,390.4,1,15.0,1
2260,2260.0,290.4,1,15.5,1
2261,2261.0,289.4,1,15.5,1
2262,2262.0,289.4,1,15.5,1
2263,2263.0,288.9,1,15.5,1
2264,2264.0,,3,15.5,1
2265,2265.0,,3,15.5,1
2266,2266.0,289.4,1,15.5,1
2267,2267.0,289.4,1,15.5,1
2268,2268.0,289.9,1,15.5,1
2269,2269.0,,3,15.5,1
2270,2270.0,289.9,1,15.5,1
2271,2271.0,288.9,1,15.5,1
2272,2272.0,,3,15.5,1
2273,2273.0,,3,15.5,1
2274,2274.0,,3,15.5,1
2275,2275.0,,3,15.5,1
2276,2276.0,289.9,1,15.5,1
2277,2277.0,289.4,1,15.5,1
2278,2278.0,289.9,1,15.5,1
2279,2279.0,289.9,1,15.5,1
2280,2280.0,289.9,1,15.5,1
2281,2281.0,289.4,1,15.5,1
2282,2282.0,,3,15.5,1
2283,2283.0,,3,15.5,1
2284,2284.0,,3,15.5,1
2285,2285.0,288.9,1,15.5,1
2286,2286.0,,3,15.5,1
2287,2287.0,,3,15.5,1
2288,2288.0,389.4,1,15.5,1
2289,2289.0,389.9,1,15.5,1
2290,2290.0,289.4,1,15.5,1
2291,2291.0,388.9,1,15.5,1
2292,2292.0,288.9,1,15.5,1
2293,2293.0,287.9,0,15.5,1
2294,2294.0,287.9,0,15.5,1
2295,2295.0,,3,15.5,1
2296,2296.0,,3,15.5,1
2297,2297.0,,3,15.5,1
2298,2298.0,289.4,1,15.5,1
2299,2299.0,289.9,1,15.5,1
2300,2300.0,289.4,1,15.5,1
2301,2301.0,388.9,1,15.5,1
2302,2302.0,,3,15.5,1
2303,2303.0,287.9,0,15.5,1
2304,2304.0,287.9,0,15.5,1
2305,2305.0,,3,15.5,1
2306,2306.0,,3,15.5,1
2307,2307.0,,3,15.5,1
2308,2308.0,289.9,1,15.5,1
2309,2309.0,289.4,1,15.5,1
2310,2310.0,288.9,1,15.5,1
2311,2311.0,,3,15.5,1
2312,2312.0,288.4,1,15.52,1
2313,2313.0,287.9,0,15.5,1
2314,2314.0,287.4,0,15.5,1
2315,2315.0,288.4,1,15.5,1
2316,2316.0,,3,15.5,1
2317,2317.0,,3,15.5,1
2318,2318.0,,3,15.5,1
2319,2319.0,289.4,1,15.52,1
2320,2320.0,,3,15.5,1
2321,2321.0,,3,15.5,1
2322,2322.0,,3,15.5,1
2323,2323.0,287.4,0,15.5,1
2324,2324.0,287.4,0,15.5,1
2325,2325.0,288.4,1,15.5,1
2326,2326.0,288.4,1,15.5,1
2327,2327.0,388.4,1,15.5,1
2328,2328.0,,3,15.5,1
2329,2329.0,289.4,1,15.5,1
2330,2330.0,,3,15.5,1
2331,2331.0,,3,15.5,1
2332,2332.0,,3,15.5,1
2333,2333.0,287.4,0,15.5,1
2334,2334.0,287.4,0,15.5,1
2335,2335.0,287.9,0,15.5,1
2336,2336.0,288.9,1,15.5,1
2337,2337.0,,3,15.5,1
2338,2338.0,388.9,1,15.5,1
2339,2339.0,388.9,1,15.5,1
2340,2340.0,388.4,1,15.5,1
2341,2341.0,287.9,0,15.5,1
2342,2342.0,287.9,0,15.5,1
2343,2343.0,380.9,1,15.5,1
2344,2344.0,380.9,1,15.5,1
2345,2345.0,287.9,0,15.5,1
2346,2346.0,287.9,0,15.5,1
2347,2347.0,287.9,0,15.5,1
2348,2348.0,,3,15.5,1
2349,2349.0,,3,15.5,1
2350,2350.0,,3,15.5,1
2351,2351.0,287.4,0,15.5,1
2352,2352.0,287.4,0,15.5,1
2353,2353.0,380.9,1,15.5,1
2354,2354.0,380.9,1,15.5,1
2355,2355.0,287.4,1,15.5,1
2356,2356.0,287.9,0,15.5,1
2357,2357.0,287.9,0,15.5,1
2358,2358.0,,3,15.5,1
2359,2359.0,288.4,1,15.5,1
2360,2360.0,,3,15.5,1
2361,2361.0,287.4,0,15.5,1
2362,2362.0,287.4,0,15.5,1
2363,2363.0,386.9,1,15.5,1
2364,2364.0,386.9,1,15.5,1
2365,2365.0,287.4,0,15.5,1
2366,2366.0,287.4,0,15.5,1
2367,2367.0,287.4,0,15.5,1
2368,2368.0,288.4,1,15.5,1
2369,2369.0,,3,15.5,1
2370,2370.0,287.9,0,15.5,1
2371,2371.0,287.4,0,15.5,1
2372,2372.0,380.9,1,15.5,1
2373,2373.0,286.4,1,15.5,1
2374,2374.0,286.4,1,15.5,1
2375,2375.0,380.9,1,15.5,1
2376,2376.0,287.4,0,15.5,1
2377,2377.0,287.4,0,15.5,1
2378,2378.0,287.9,0,15.5,1
2379,2379.0,288.4,1,15.5,1
2380,2380.0,287.9,0,15.5,1
2381,2381.0,386.9,1,15.5,1
2382,2382.0,380.9,1,15.5,1
2383,2383.0,286.4,1,15.5,1
2384,2384.0,286.4,1,15.5,1
2385,2385.0,380.9,1,15.5,1
2386,2386.0,287.4,0,15.5,1
2387,2387.0,287.4,0,15.5,1
2388,2388.0,287.9,0,15.5,1
2389,2389.0,287.9,0,15.5,1
2390,2390.0,287.4,0,15.5,1
2391,2391.0,380.9,1,15.5,1
2392,2392.0,380.9,1,15.5,1
2393,2393.0,286.4,1,15.5,1
2394,2394.0,286.4,1,15.6,1
2395,2395.0,380.9,1,15.5,1
2396,2396.0,380.9,1,15.5,1
2397,2397.0,380.9,1,15.5,1
2398,2398.0,287.9,0,15.6,1
2399,2399.0,287.9,0,15.6,1
2400,2400.0,287.4,0,15.5,1
2401,2401.0,386.9,1,15.5,1
2402,2402.0,386.4,1,15.5,1
2403,2403.0,385.9,1,15.5,1
2404,2404.0,385.9,1,15.6,1
2405,2405.0,286.4,1,15.6,1
2406,2406.0,380.9,1,15.6,1
2407,2407.0,380.9,1,15.5,1
2408,2408.0,287.4,0,15.5,1
2409,2409.0,287.4,0,15.5,1
2410,2410.0,287.4,0,15.5,1
2411,2411.0,380.9,1,15.5,1
2412,2412.0,386.4,1,15.5,1
2413,2413.0,385.9,1,15.6,1
2414,2414.0,385.9,1,15.6,1
2415,2415.0,286.4,1,15.6,1
2416,2416.0,286.4,1,15.5,1
2417,2417.0,380.9,1,15.5,1
2418,2418.0,287.4,0,15.5,1
2419,2419.0,287.4,0,15.5,1
2420,2420.0,380.9,1,15.5,1
2421,2421.0,386.4,1,15.6,1
2422,2422.0,380.4,1,15.6,1
2423,2423.0,,3,15.6,1
2424,2424.0,,3,15.6,1
2425,2425.0,286.4,1,15.6,1
2426,2426.0,286.4,1,15.5,1
2427,2427.0,286.4,1,15.5,1
2428,2428.0,380.9,1,15.6,1
2429,2429.0,287.4,0,15.5,1
2430,2430.0,380.9,1,15.6,1
2431,2431.0,386.4,1,15.6,1
2432,2432.0,285.9,1,15.6,1
2433,2433.0,,3,15.6,1
2434,2434.0,,3,15.6,1
2435,2435.0,385.9,1,15.6,1
2436,2436.0,286.4,1,15.6,1
2437,2437.0,286.4,1,15.6,1
2438,2438.0,380.9,1,15.6,1
2439,2439.0,386.9,1,15.6,1
2440,2440.0,380.9,1,15.6,1
2441,2441.0,386.4,1,15.6,1
2442,2442.0,,3,15.6,1
2443,2443.0,,3,15.6,1
2444,2444.0,,3,15.6,1
2445,2445.0,385.9,1,15.6,1
2446,2446.0,,3,15.6,1
2447,2447.0,286.4,1,15.6,1
2448,2448.0,286.9,1,15.6,1
2449,2449.0,386.9,1,15.6,1
2450,2450.0,386.4,1,15.6,1
2451,2451.0,385.9,1,15.6,1
2452,2452.0,,3,15.6,1
2453,2453.0,284.9,1,15.6,1
2454,2454.0,284.9,1,15.6,1
2455,2455.0,285.9,1,15.6,1
2456,2456.0,,3,15.6,1
2457,2457.0,385.9,1,15.6,1
2458,2458.0,286.4,1,15.6,1
2459,2459.0,380.9,1,15.6,1
2460,2460.0,286.4,1,15.6,1
2461,2461.0,385.9,1,15.6,1
2462,2462.0,385.4,1,15.6,1
2463,2463.0,284.9,1,15.6,1
2464,2464.0,284.9,1,15.6,1
2465,2465.0,385.4,1,15.6,1
2466,2466.0,,3,15.6,1
2467,2467.0,385.9,1,15.6,1
2468,2468.0,286.4,1,15.6,1
2469,2469.0,286.4,1,15.6,1
2470,2470.0,285.9,1,15.6,1
2471,2471.0,,3,15.6,1
2472,2472.0,,3,15.6,1
2473,2473.0,284.9,1,15.6,1
2474,2474.0,284.4,1,15.6,1
2475,2475.0,285.4,1,15.6,1
2476,2476.0,,3,15.6,1
2477,2477.0,385.4,1,15.6,1
2478,2478.0,385.0,1,15.6,1
2479,2479.0,286.4,1,15.6,1
2480,2480.0,385.0,1,15.6,1
2481,2481.0,,3,15.6,1
2482,2482.0,284.9,0,15.6,1
2483,2483.0,284.4,1,15.6,1
2484,2484.0,284.4,1,15.6,1
2485,2485.0,284.9,1,15.6,1
2486,2486.0,,3,15.6,1
2487,2487.0,385.4,1,15.6,1
2488,2488.0,385.9,1,15.6,1
2489,2489.0,385.9,1,15.6,1
2490,2490.0,,3,15.6,1
2491,2491.0,284.9,1,15.6,1
2492,2492.0,284.9,1,15.6,1
2493,2493.0,284.4,1,15.6,1
2494,2494.0,284.4,1,15.6,1
2495,2495.0,284.9,1,15.6,1
2496,2496.0,,3,15.6,1
2497,2497.0,285.4,1,15.6,1
2498,2498.0,285.9,1,15.6,1
2499,2499.0,385.9,1,15.6,1
2500,2500.0,,3,15.6,1
2501,2501.0,284.9,1,15.6,1
2502,2502.0,284.9,1,15.6,1
2503,2503.0,283.9,1,15.6,1
2504,2504.0,283.9,1,15.6,1
2505,2505.0,284.4,1,15.6,1
2506,2506.0,284.9,1,15.6,1
2507,2507.0,,3,15.6,1
2508,2508.0,,3,15.6,1
2509,2509.0,385.9,1,15.6,1
2510,2510.0,,3,15.6,1
2511,2511.0,284.9,1,15.6,1
2512,2512.0,284.4,1,15.6,1
2513,2513.0,283.9,1,15.6,1
2514,2514.0,283.9,1,15.6,1
2515,2515.0,284.4,1,15.6,1
2516,2516.0,,3,15.6,1
2517,2517.0,284.9,1,15.6,1
2518,2518.0,,3,15.6,1
2519,2519.0,,3,15.6,1
2520,2520.0,385.4,1,15.6,1
2521,2521.0,284.4,1,15.6,1
2522,2522.0,284.4,1,15.6,1
2523,2523.0,283.9,1,15.6,1
2524,2524.0,283.4,1,15.6,1
2525,2525.0,284.4,1,15.6,1
2526,2526.0,284.4,1,15.6,1
2527,2527.0,284.9,1,15.6,1
2528,2528.0,285.4,1,15.6,1
2529,2529.0,385.4,1,15.6,1
2530,2530.0,284.9,1,15.6,1
2531,2531.0,284.4,1,15.6,1
2532,2532.0,284.4,1,15.6,1
2533,2533.0,283.4,1,15.6,1
2534,2534.0,283.4,1,15.6,1
2535,2535.0,284.4,1,15.6,1
2536,2536.0,284.4,1,15.6,1
2537,2537.0,284.4,1,15.6,1
2538,2538.0,284.9,1,15.6,1
2539,2539.0,,3,15.6,1
2540,2540.0,284.9,1,15.6,1
2541,2541.0,284.4,1,15.6,1
2542,2542.0,284.4,1,15.6,1
2543,2543.0,283.4,1,15.6,1
2544,2544.0,283.4,1,15.6,1
2545,2545.0,283.9,1,15.6,1
