,time,Viscosity,Viscosity_mark,Temperature,Temperature_mark
1786,1786.0,93.7,,28.9,inner_processor_check
1787,1787.0,94.0,,28.9,
1788,1788.0,94.3,,28.9,
1789,1789.0,93.7,,28.9,
1790,1790.0,94.0,,28.9,inner_processor_check
1791,1791.0,94.2,,28.9,inner_processor_check
1792,1792.0,93.7,,28.9,
1793,1793.0,94.0,,28.9,inner_processor_check
1794,1794.0,94.3,,28.9,
1795,1795.0,93.7,,28.9,
1796,1796.0,94.0,,28.9,
1797,1797.0,94.0,,28.9,
1798,1798.0,93.6,,28.9,
1799,1799.0,94.0,,28.9,inner_processor_check
1800,1800.0,94.2,,28.9,inner_processor_check
1801,1801.0,93.7,,28.9,
1802,1802.0,94.0,,28.9,
1803,1803.0,94.3,,28.9,
1804,1804.0,93.7,,28.9,
1805,1805.0,94.0,,28.9,
1806,1806.0,94.2,,28.9,
1807,1807.0,93.6,,28.9,
1808,1808.0,94.0,,28.9,inner_processor_check
1809,1809.0,94.3,,28.9,inner_processor_check
1810,1810.0,93.7,,28.9,
1811,1811.0,94.0,,28.9,
1812,1812.0,94.2,,28.9,
1813,1813.0,93.6,,28.9,
1814,1814.0,94.0,,28.9,inner_processor_check
1815,1815.0,94.2,,28.9,
1816,1816.0,93.7,,28.9,
1817,1817.0,94.0,,28.9,inner_processor_check
1818,1818.0,94.2,,28.9,inner_processor_check
1819,1819.0,93.6,,28.9,
1820,1820.0,94.0,,28.9,inner_processor_check
1821,1821.0,94.2,,28.9,
1822,1822.0,93.6,,28.9,inner_processor_check
1823,1823.0,93.9,,28.9,
1824,1824.0,94.2,,28.9,inner_processor_check
1825,1825.0,93.6,,28.9,
1826,1826.0,94.0,,28.9,
1827,1827.0,94.2,,28.9,
1828,1828.0,93.6,,28.9,inner_processor_check
1829,1829.0,94.0,,28.9,processor_sweep
1830,1830.0,94.2,,28.9,
1831,1831.0,93.6,,28.9,
1832,1832.0,94.0,,28.9,
1833,1833.0,94.2,,28.9,
1834,1834.0,93.6,,28.9,
1835,1835.0,94.0,,28.9,inner_processor_check
1836,1836.0,94.2,,28.9,
1837,1837.0,93.6,,28.9,inner_processor_check
1838,1838.0,94.0,,28.9,processor_sweep
1839,1839.0,94.2,,28.9,
1840,1840.0,93.6,,28.9,
1841,1841.0,94.0,,28.9,inner_processor_check
1842,1842.0,94.2,,28.9,inner_processor_check
1843,1843.0,93.6,,28.9,
1844,1844.0,93.9,,28.9,
1845,1845.0,94.2,,28.9,inner_processor_check
1846,1846.0,93.6,,28.9,inner_processor_check
1847,1847.0,93.9,,28.9,
1848,1848.0,94.2,,28.9,
1849,1849.0,93.6,,28.9,inner_processor_check
1850,1850.0,94.0,,28.9,inner_processor_check
1851,1851.0,94.2,,28.9,inner_processor_check
1852,1852.0,93.6,,28.9,inner_processor_check
1853,1853.0,93.9,,28.9,inner_processor_check
1854,1854.0,94.2,,28.9,
1855,1855.0,93.6,,28.9,
1856,1856.0,93.9,,28.9,inner_processor_check
1857,1857.0,94.2,,28.9,
1858,1858.0,93.6,,28.9,inner_processor_check
1859,1859.0,93.9,,28.9,inner_processor_check
1860,1860.0,94.0,,28.9,
1861,1861.0,93.6,,28.9,inner_processor_check
1862,1862.0,93.9,,28.9,
1863,1863.0,94.2,,28.9,
1864,1864.0,93.6,,28.9,inner_processor_check
1865,1865.0,93.9,,28.9,inner_processor_check
1866,1866.0,94.0,,28.9,inner_processor_check
1867,1867.0,93.4,,28.9,inner_processor_check
1868,1868.0,93.9,,28.9,
1869,1869.0,94.0,,28.9,inner_processor_check
1870,1870.0,93.4,,28.9,
1871,1871.0,93.7,,28.9,
1872,1872.0,94.0,,28.9,inner_processor_check
1873,1873.0,93.4,,28.9,inner_processor_check
1874,1874.0,93.7,,28.9,inner_processor_check
1875,1875.0,94.0,,28.9,inner_processor_check
1876,1876.0,93.4,,28.9,inner_processor_check
1877,1877.0,93.9,,28.9,inner_processor_check
1878,1878.0,94.0,,28.9,
1879,1879.0,93.4,inner_processor_check,28.9,inner_processor_check
1880,1880.0,93.9,,28.9,inner_processor_check
1881,1881.0,94.0,,28.9,processor_sweep
1882,1882.0,93.4,,28.9,
1883,1883.0,93.9,,28.9,inner_processor_check
1884,1884.0,94.0,,28.9,
1885,1885.0,93.4,inner_processor_check,28.9,inner_processor_check
1886,1886.0,93.9,,28.9,inner_processor_check
1887,1887.0,94.0,,28.9,
1888,1888.0,93.4,inner_processor_check,28.9,inner_processor_check
1889,1889.0,93.9,,28.9,
1890,1890.0,94.0,,28.9,inner_processor_check
1891,1891.0,93.4,,28.9,
1892,1892.0,93.7,,28.9,
1893,1893.0,94.0,,28.9,inner_processor_check
1894,1894.0,93.4,,28.9,inner_processor_check
1895,1895.0,93.7,,28.9,
1896,1896.0,94.0,,28.9,inner_processor_check
1897,1897.0,93.4,,28.9,
1898,1898.0,93.7,,28.9,
1899,1899.0,94.0,,28.9,inner_processor_check
1900,1900.0,93.4,,28.9,inner_processor_check
1901,1901.0,93.7,,28.9,
1902,1902.0,94.0,,28.9,inner_processor_check
1903,1903.0,93.4,inner_processor_check,28.9,
1904,1904.0,93.7,,28.9,inner_processor_check
1905,1905.0,94.0,,28.9,inner_processor_check
1906,1906.0,93.4,,28.9,inner_processor_check
1907,1907.0,93.7,,28.9,inner_processor_check
1908,1908.0,94.0,,28.9,inner_processor_check
1909,1909.0,93.4,inner_processor_check,28.9,
1910,1910.0,93.9,,28.9,
1911,1911.0,94.0,,28.9,
1912,1912.0,93.4,,28.9,
1913,1913.0,93.7,,28.9,
1914,1914.0,93.9,,28.9,inner_processor_check
1915,1915.0,93.4,,28.9,inner_processor_check
1916,1916.0,93.7,,28.9,
1917,1917.0,94.0,,28.9,inner_processor_check
1918,1918.0,93.4,,28.9,
1919,1919.0,93.7,,28.9,
1920,1920.0,94.0,,28.9,
1921,1921.0,93.3,,28.9,processor_sweep
1922,1922.0,93.0,inner_processor_check,28.9,inner_processor_check
1923,1923.0,94.0,,28.9,
1924,1924.0,93.4,,28.9,
1925,1925.0,93.7,,28.9,processor_sweep
1926,1926.0,94.0,,28.9,
1927,1927.0,93.8,,28.9,inner_processor_check
1928,1928.0,93.7,,28.9,inner_processor_check
1929,1929.0,93.9,,28.9,
1930,1930.0,93.4,inner_processor_check,28.9,inner_processor_check
1931,1931.0,93.7,,28.9,
1932,1932.0,94.0,,28.9,
1933,1933.0,93.3,,28.9,inner_processor_check
1934,1934.0,93.7,,28.9,inner_processor_check
1935,1935.0,93.9,,28.9,inner_processor_check
1936,1936.0,93.4,,28.9,
1937,1937.0,94.0,,28.9,
1938,1938.0,94.0,,28.9,
1939,1939.0,93.4,,28.9,
1940,1940.0,93.7,,28.9,
1941,1941.0,93.9,,28.9,
1942,1942.0,93.8,processor_sweep,28.9,processor_sweep
1943,1943.0,93.0,,28.9,inner_processor_check
1944,1944.0,94.0,,28.9,
1945,1945.0,93.3,inner_processor_check,28.9,inner_processor_check
1946,1946.0,93.7,,28.9,
1947,1947.0,93.9,,28.9,
1948,1948.0,93.3,,28.9,inner_processor_check
1949,1949.0,93.7,,28.9,
1950,1950.0,93.9,,28.9,processor_sweep
1951,1951.0,93.4,,28.9,
1952,1952.0,93.7,,28.9,inner_processor_check
1953,1953.0,94.0,,28.9,
1954,1954.0,93.3,,28.9,inner_processor_check
1955,1955.0,93.6,,28.9,
1956,1956.0,93.9,,28.9,
1957,1957.0,93.4,,28.9,
1958,1958.0,93.7,,28.9,
1959,1959.0,94.0,,28.9,
1960,1960.0,93.3,,28.9,
1961,1961.0,93.7,,28.9,
1962,1962.0,93.9,,28.9,inner_processor_check
1963,1963.0,95.8,inner_processor_check,28.9,inner_processor_check
1964,1964.0,93.7,,28.9,inner_processor_check
1965,1965.0,93.9,,28.9,inner_processor_check
1966,1966.0,,error,28.9,processor_sweep
1967,1967.0,93.6,,28.9,inner_processor_check
1968,1968.0,93.9,,28.9,inner_processor_check
1969,1969.0,93.3,,28.9,
1970,1970.0,93.6,,28.9,inner_processor_check
1971,1971.0,93.9,,28.9,inner_processor_check
1972,1972.0,93.3,,28.9,
1973,1973.0,93.6,,28.9,processor_sweep
1974,1974.0,93.0,,28.9,
1975,1975.0,,error,28.9,processor_sweep
1976,1976.0,93.6,,28.9,inner_processor_check
1977,1977.0,93.9,,28.9,
1978,1978.0,93.3,,28.9,inner_processor_check
1979,1979.0,93.9,,28.9,
1980,1980.0,93.9,,28.9,inner_processor_check
1981,1981.0,93.3,,28.9,inner_processor_check
1982,1982.0,93.6,,28.9,
1983,1983.0,93.9,,28.9,
1984,1984.0,,error,28.9,processor_sweep
1985,1985.0,93.6,,28.9,inner_processor_check
1986,1986.0,93.9,,28.9,
1987,1987.0,93.3,,28.9,inner_processor_check
1988,1988.0,93.6,,28.9,inner_processor_check
1989,1989.0,93.9,,28.9,
1990,1990.0,93.3,,28.9,inner_processor_check
1991,1991.0,93.6,,28.9,
1992,1992.0,93.9,,28.9,
1993,1993.0,,error,28.9,processor_sweep
1994,1994.0,93.0,,28.9,
1995,1995.0,93.7,,28.9,inner_processor_check
1996,1996.0,,error,28.9,processor_sweep
1997,1997.0,93.6,,28.9,
1998,1998.0,93.9,,28.9,inner_processor_check
1999,1999.0,93.3,,28.9,inner_processor_check
2000,2000.0,93.6,,28.9,
2001,2001.0,93.9,,28.9,inner_processor_check
2002,2002.0,93.3,,28.9,
2003,2003.0,93.6,,28.9,inner_processor_check
2004,2004.0,93.9,,28.9,inner_processor_check
2005,2005.0,93.3,,28.9,
2006,2006.0,93.7,,28.9,inner_processor_check
2007,2007.0,93.7,,28.9,
2008,2008.0,93.3,processor_sweep,28.9,
2009,2009.0,93.6,,28.9,
2010,2010.0,93.7,,28.9,inner_processor_check
2011,2011.0,93.3,processor_sweep,28.9,processor_sweep
2012,2012.0,93.6,,28.9,inner_processor_check
2013,2013.0,93.9,,28.9,inner_processor_check
2014,2014.0,93.1,processor_sweep,28.9,
2015,2015.0,93.6,,28.9,processor_sweep
2016,2016.0,93.7,,28.9,inner_processor_check
2017,2017.0,93.3,processor_sweep,28.9,
2018,2018.0,93.6,,28.9,
2019,2019.0,93.7,,28.9,
2020,2020.0,93.3,,28.9,inner_processor_check
2021,2021.0,93.0,,28.9,inner_processor_check
2022,2022.0,93.7,,28.9,inner_processor_check
2023,2023.0,93.3,,28.9,inner_processor_check
2024,2024.0,93.6,,28.9,
2025,2025.0,93.9,,28.9,inner_processor_check
2026,2026.0,93.3,,28.9,inner_processor_check
2027,2027.0,93.6,,28.9,inner_processor_check
2028,2028.0,93.7,,29.0,
2029,2029.0,93.1,,29.0,inner_processor_check
2030,2030.0,93.0,,29.0,inner_processor_check
2031,2031.0,93.6,inner_processor_check,29.0,inner_processor_check
2032,2032.0,93.1,inner_processor_check,29.0,inner_processor_check
2033,2033.0,93.6,,29.1,processor_sweep
2034,2034.0,93.4,,29.1,
2035,2035.0,93.0,,29.1,inner_processor_check
2036,2036.0,93.4,,29.1,
2037,2037.0,93.4,inner_processor_check,29.1,inner_processor_check
2038,2038.0,93.0,,29.1,inner_processor_check
2039,2039.0,93.3,,29.1,inner_processor_check
2040,2040.0,93.4,inner_processor_check,29.1,
2041,2041.0,92.2,,29.1,inner_processor_check
2042,2042.0,,error,29.1,processor_sweep
2043,2043.0,93.3,,29.1,inner_processor_check
2044,2044.0,92.0,,29.1,
2045,2045.0,93.1,processor_sweep,29.5,processor_sweep
2046,2046.0,93.3,,29.1,
2047,2047.0,92.2,,29.1,processor_sweep
2048,2048.0,93.1,,29.1,
2049,2049.0,93.3,,29.1,inner_processor_check
2050,2050.0,92.0,,29.1,inner_processor_check
2051,2051.0,93.0,,29.1,processor_sweep
2052,2052.0,93.8,,29.1,processor_sweep
2053,2053.0,92.0,,29.1,inner_processor_check
2054,2054.0,93.1,,29.1,
2055,2055.0,93.3,,29.1,inner_processor_check
2056,2056.0,92.7,,29.1,inner_processor_check
2057,2057.0,93.1,inner_processor_check,29.1,
2058,2058.0,93.6,inner_processor_check,29.1,
2059,2059.0,92.7,,29.1,
2060,2060.0,93.0,,29.1,
2061,2061.0,93.6,processor_sweep,29.15,inner_processor_check
2062,2062.0,92.7,,29.15,inner_processor_check
2063,2063.0,93.0,,29.15,inner_processor_check
2064,2064.0,93.3,,29.1,
2065,2065.0,92.8,,29.15,inner_processor_check
2066,2066.0,,error,29.1,
2067,2067.0,,error,29.1,processor_sweep
2068,2068.0,92.7,,29.1,inner_processor_check
2069,2069.0,93.0,,29.1,processor_sweep
2070,2070.0,,error,29.1,
2071,2071.0,92.7,,29.1,processor_sweep
2072,2072.0,93.0,,29.1,
2073,2073.0,93.1,inner_processor_check,29.1,inner_processor_check
2074,2074.0,92.7,,29.1,inner_processor_check
2075,2075.0,93.0,,29.15,processor_sweep
2076,2076.0,93.1,,29.1,
2077,2077.0,92.5,,29.1,
2078,2078.0,93.1,inner_processor_check,29.1,inner_processor_check
2079,2079.0,,error,29.1,
2080,2080.0,92.7,,29.1,processor_sweep
2081,2081.0,93.0,,29.1,
2082,2082.0,,error,29.15,processor_sweep
2083,2083.0,92.7,,29.5,inner_processor_check
2084,2084.0,93.0,inner_processor_check,29.1,
2085,2085.0,93.6,processor_sweep,29.15,processor_sweep
2086,2086.0,92.7,,29.1,
2087,2087.0,93.0,inner_processor_check,29.1,
2088,2088.0,93.1,,29.1,inner_processor_check
2089,2089.0,92.5,,29.1,
2090,2090.0,93.8,,29.1,
2091,2091.0,93.1,,29.1,
2092,2092.0,92.0,,29.1,
2093,2093.0,93.0,,29.1,
2094,2094.0,93.1,,29.1,inner_processor_check
2095,2095.0,92.5,,29.1,
2096,2096.0,93.1,,29.1,inner_processor_check
2097,2097.0,93.1,,29.1,inner_processor_check
2098,2098.0,92.7,,29.15,inner_processor_check
2099,2099.0,93.0,inner_processor_check,29.1,
2100,2100.0,93.1,,29.1,
2101,2101.0,92.3,,29.15,inner_processor_check
2102,2102.0,93.0,inner_processor_check,29.1,
2103,2103.0,93.0,,29.1,
2104,2104.0,92.0,,29.1,
2105,2105.0,93.1,,29.1,
2106,2106.0,93.1,,29.1,
2107,2107.0,92.7,,29.15,inner_processor_check
2108,2108.0,93.0,,29.5,inner_processor_check
2109,2109.0,93.1,,29.1,inner_processor_check
2110,2110.0,92.5,,29.1,inner_processor_check
2111,2111.0,93.0,inner_processor_check,29.1,
2112,2112.0,93.1,,29.1,
2113,2113.0,92.7,,29.1,
2114,2114.0,93.0,,29.1,
2115,2115.0,93.0,,29.1,
2116,2116.0,92.0,,29.15,inner_processor_check
2117,2117.0,93.8,,29.15,inner_processor_check
2118,2118.0,93.0,,29.1,
2119,2119.0,92.5,,29.1,inner_processor_check
2120,2120.0,93.0,,29.15,inner_processor_check
2121,2121.0,93.0,,29.1,
2122,2122.0,92.5,,29.1,inner_processor_check
2123,2123.0,93.0,inner_processor_check,29.1,
2124,2124.0,93.0,inner_processor_check,29.1,
2125,2125.0,92.4,,29.15,inner_processor_check
2126,2126.0,93.0,,29.1,inner_processor_check
2127,2127.0,93.0,,29.1,
2128,2128.0,92.5,,29.1,inner_processor_check
2129,2129.0,93.0,,29.1,inner_processor_check
2130,2130.0,93.0,,29.1,
2131,2131.0,92.0,,29.1,inner_processor_check
2132,2132.0,92.8,,29.2,processor_sweep
2133,2133.0,92.7,,29.2,
2134,2134.0,92.1,,29.2,
2135,2135.0,92.7,,29.2,inner_processor_check
2136,2136.0,92.7,,,error
2137,2137.0,92.1,,29.3,value_combine
2138,2138.0,92.6,,29.2,
2139,2139.0,92.0,,29.2,
2140,2140.0,91.9,processor_sweep,29.2,
2141,2141.0,92.6,,29.2,
2142,2142.0,92.5,,29.2,
2143,2143.0,92.1,,29.2,inner_processor_check
2144,2144.0,92.5,,29.2,inner_processor_check
2145,2145.0,92.5,,29.2,inner_processor_check
2146,2146.0,91.9,,29.2,
2147,2147.0,92.0,,29.2,
2148,2148.0,92.0,,29.2,
2149,2149.0,92.1,,29.2,inner_processor_check
2150,2150.0,92.5,,29.2,
2151,2151.0,92.7,,29.2,inner_processor_check
2152,2152.0,92.1,,29.2,
2153,2153.0,92.6,,29.2,
2154,2154.0,92.5,,29.2,
2155,2155.0,92.9,inner_processor_check,29.2,
2156,2156.0,92.4,,29.2,
2157,2157.0,92.7,,29.2,inner_processor_check
2158,2158.0,92.1,,29.2,
2159,2159.0,92.6,,29.2,
2160,2160.0,92.5,,29.2,
2161,2161.0,92.1,,29.2,
2162,2162.0,92.6,,29.2,inner_processor_check
2163,2163.0,92.7,,29.2,
2164,2164.0,92.1,,29.2,inner_processor_check
2165,2165.0,92.5,,29.2,inner_processor_check
2166,2166.0,92.5,,29.2,inner_processor_check
2167,2167.0,92.1,,29.2,
2168,2168.0,92.6,,29.2,
2169,2169.0,92.5,,29.2,
2170,2170.0,92.1,,29.2,
2171,2171.0,92.7,,29.2,
2172,2172.0,92.5,,29.2,
2173,2173.0,92.2,,29.2,inner_processor_check
2174,2174.0,92.6,,29.2,
2175,2175.0,92.5,,29.2,
2176,2176.0,92.1,processor_sweep,29.2,
2177,2177.0,92.7,,29.2,inner_processor_check
2178,2178.0,92.5,,29.2,
2179,2179.0,92.1,,29.2,inner_processor_check
2180,2180.0,92.4,,29.2,
2181,2181.0,92.7,,29.2,inner_processor_check
2182,2182.0,92.1,,29.2,
2183,2183.0,92.1,,29.2,
2184,2184.0,92.7,,29.2,
2185,2185.0,92.1,,29.2,
2186,2186.0,92.5,,29.2,inner_processor_check
2187,2187.0,92.5,,29.2,
2188,2188.0,92.1,processor_sweep,29.2,
2189,2189.0,92.4,inner_processor_check,29.2,
2190,2190.0,92.5,,29.2,
2191,2191.0,92.1,,29.2,inner_processor_check
2192,2192.0,92.6,,29.2,
2193,2193.0,92.5,,29.2,inner_processor_check
2194,2194.0,92.1,,29.2,
2195,2195.0,92.6,,29.1,processor_sweep
2196,2196.0,92.5,,29.2,
2197,2197.0,92.1,,29.2,
2198,2198.0,92.6,,29.2,inner_processor_check
2199,2199.0,92.5,,29.2,inner_processor_check
2200,2200.0,92.1,,29.2,
2201,2201.0,92.5,,29.2,
2202,2202.0,92.5,,29.2,
2203,2203.0,91.9,,29.2,inner_processor_check
2204,2204.0,92.5,,29.2,inner_processor_check
2205,2205.0,92.0,,29.2,inner_processor_check
2206,2206.0,91.0,processor_sweep,29.2,
2207,2207.0,92.7,,29.2,processor_sweep
2208,2208.0,92.4,,29.2,
2209,2209.0,92.1,,29.2,inner_processor_check
2210,2210.0,92.5,,29.2,
2211,2211.0,92.5,,29.2,
2212,2212.0,92.1,,29.2,
2213,2213.0,92.5,,29.2,inner_processor_check
2214,2214.0,92.5,,29.2,
2215,2215.0,92.1,,29.2,
2216,2216.0,92.5,,29.2,inner_processor_check
2217,2217.0,92.4,,29.2,inner_processor_check
2218,2218.0,91.9,,29.2,inner_processor_check
2219,2219.0,92.5,,29.2,
2220,2220.0,92.0,inner_processor_check,29.2,
2221,2221.0,92.1,,29.2,
2222,2222.0,92.5,,29.2,
2223,2223.0,92.4,,29.2,
2224,2224.0,91.9,,29.2,inner_processor_check
2225,2225.0,92.4,,29.2,inner_processor_check
2226,2226.0,92.4,,29.2,
2227,2227.0,91.9,,29.2,
2228,2228.0,92.4,,29.2,
2229,2229.0,92.4,,29.2,
2230,2230.0,91.9,,29.2,
2231,2231.0,92.4,,29.2,
2232,2232.0,92.4,,29.2,
2233,2233.0,91.9,,29.2,
2234,2234.0,92.4,,29.2,inner_processor_check
2235,2235.0,92.4,,29.2,
2236,2236.0,91.9,,29.2,
2237,2237.0,92.4,,29.2,
2238,2238.0,92.4,,29.2,
2239,2239.0,91.9,,29.2,
2240,2240.0,92.4,,29.2,
2241,2241.0,92.4,,29.2,
2242,2242.0,91.9,,29.2,
2243,2243.0,92.4,,29.2,inner_processor_check
2244,2244.0,92.4,,29.2,
2245,2245.0,91.8,,29.2,inner_processor_check
2246,2246.0,92.2,,29.2,
2247,2247.0,92.4,,29.2,inner_processor_check
2248,2248.0,91.9,,29.2,inner_processor_check
2249,2249.0,92.4,,29.2,
2250,2250.0,92.2,,29.2,
2251,2251.0,91.6,,29.2,inner_processor_check
2252,2252.0,92.4,,29.2,
2253,2253.0,92.2,,29.2,inner_processor_check
2254,2254.0,91.6,,29.2,inner_processor_check
2255,2255.0,92.4,,29.2,
2256,2256.0,92.2,,29.2,
2257,2257.0,91.8,,29.2,
2258,2258.0,92.2,,29.2,
2259,2259.0,92.2,,29.2,
2260,2260.0,91.8,,29.2,
2261,2261.0,92.4,,29.2,
2262,2262.0,92.4,,29.2,
2263,2263.0,91.8,,29.2,
2264,2264.0,92.4,,29.2,
2265,2265.0,92.2,,29.2,
2266,2266.0,91.8,,29.2,
2267,2267.0,92.4,,29.2,
2268,2268.0,92.2,,29.2,
2269,2269.0,91.8,,29.2,inner_processor_check
2270,2270.0,92.2,,29.2,
2271,2271.0,92.1,,29.2,
2272,2272.0,91.8,,29.2,inner_processor_check
2273,2273.0,92.2,,29.2,inner_processor_check
2274,2274.0,92.4,,29.2,
2275,2275.0,91.8,,29.2,
2276,2276.0,92.2,,29.2,
2277,2277.0,92.2,,29.2,inner_processor_check
2278,2278.0,91.8,,29.2,inner_processor_check
2279,2279.0,92.4,,29.2,
2280,2280.0,92.2,,29.2,
2281,2281.0,91.8,,29.2,
2282,2282.0,92.4,,29.2,
2283,2283.0,92.2,,29.2,inner_processor_check
2284,2284.0,91.8,,29.2,inner_processor_check
2285,2285.0,92.4,,29.2,inner_processor_check
2286,2286.0,92.2,,29.2,inner_processor_check
2287,2287.0,91.8,,29.2,inner_processor_check
2288,2288.0,92.4,,29.2,
2289,2289.0,92.4,,29.2,inner_processor_check
2290,2290.0,91.8,,29.2,inner_processor_check
2291,2291.0,92.2,,29.2,
2292,2292.0,92.2,,29.2,
2293,2293.0,91.9,,29.2,
2294,2294.0,92.4,,29.2,
2295,2295.0,92.2,,29.2,
2296,2296.0,91.8,,29.2,
2297,2297.0,92.4,,29.2,
2298,2298.0,92.1,,29.2,
2299,2299.0,91.8,,29.2,inner_processor_check
2300,2300.0,92.4,,29.2,inner_processor_check
2301,2301.0,92.2,,29.2,inner_processor_check
2302,2302.0,91.8,,29.2,inner_processor_check
2303,2303.0,92.2,,29.2,inner_processor_check
2304,2304.0,92.2,,29.2,inner_processor_check
2305,2305.0,91.8,,29.2,
2306,2306.0,92.2,,29.2,inner_processor_check
2307,2307.0,92.4,,29.2,inner_processor_check
2308,2308.0,91.8,,29.2,inner_processor_check
2309,2309.0,92.4,,29.2,inner_processor_check
2310,2310.0,92.2,,29.2,inner_processor_check
2311,2311.0,91.9,,29.2,inner_processor_check
2312,2312.0,92.2,,29.2,inner_processor_check
2313,2313.0,92.2,,29.2,inner_processor_check
2314,2314.0,91.8,,29.2,
2315,2315.0,92.4,,29.2,
2316,2316.0,92.2,,29.2,inner_processor_check
2317,2317.0,91.8,,29.2,inner_processor_check
2318,2318.0,92.2,,29.2,
2319,2319.0,92.2,,29.2,
2320,2320.0,91.8,,29.2,inner_processor_check
2321,2321.0,92.4,,29.2,inner_processor_check
2322,2322.0,92.4,,29.2,inner_processor_check
2323,2323.0,91.8,,29.2,
2324,2324.0,92.4,,29.2,
2325,2325.0,92.2,,29.2,
2326,2326.0,91.8,,29.2,
2327,2327.0,92.4,,29.2,
2328,2328.0,92.2,,29.2,
2329,2329.0,91.8,,29.2,
2330,2330.0,92.4,,29.2,
2331,2331.0,92.1,,29.2,
2332,2332.0,91.6,,29.2,
2333,2333.0,92.4,,29.2,
2334,2334.0,92.2,,29.2,
2335,2335.0,91.8,,29.2,inner_processor_check
2336,2336.0,92.2,,29.2,
2337,2337.0,92.2,,29.2,inner_processor_check
2338,2338.0,91.8,,29.2,inner_processor_check
2339,2339.0,92.2,,29.2,inner_processor_check
2340,2340.0,92.2,,29.2,
2341,2341.0,91.8,,29.2,
2342,2342.0,92.2,,29.2,
2343,2343.0,92.2,,29.2,
2344,2344.0,91.8,,29.2,
2345,2345.0,92.4,,29.2,
2346,2346.0,92.2,,29.2,
2347,2347.0,91.8,,29.2,inner_processor_check
2348,2348.0,92.4,,29.2,
2349,2349.0,92.2,,29.2,
2350,2350.0,91.8,,29.2,
2351,2351.0,92.2,,29.2,
2352,2352.0,92.2,,29.2,
2353,2353.0,91.8,,29.2,
2354,2354.0,92.2,,29.2,
2355,2355.0,92.2,,29.2,
2356,2356.0,91.8,,29.2,
2357,2357.0,92.2,,29.2,
2358,2358.0,92.2,,29.2,
2359,2359.0,91.8,,29.2,
2360,2360.0,92.4,,29.2,
2361,2361.0,92.2,,29.2,
2362,2362.0,91.8,,29.2,
2363,2363.0,92.4,,29.2,
2364,2364.0,92.2,,29.2,
2365,2365.0,91.9,,29.2,
2366,2366.0,92.2,,29.2,
2367,2367.0,92.2,,29.2,
2368,2368.0,91.8,,29.2,
2369,2369.0,92.2,,29.2,inner_processor_check
2370,2370.0,92.2,,29.2,
2371,2371.0,91.8,,29.2,
2372,2372.0,92.2,,29.2,
2373,2373.0,92.1,,29.2,
2374,2374.0,91.6,,29.2,inner_processor_check
2375,2375.0,92.2,,,error
2376,2376.0,91.9,,29.9,value_combine
2377,2377.0,91.3,,29.3,value_combine
2378,2378.0,91.8,,29.4,
2379,2379.0,91.5,,29.5,
2380,2380.0,91.0,,29.4,processor_sweep
2381,2381.0,91.5,,29.5,processor_sweep
2382,2382.0,91.2,,29.5,inner_processor_check
2383,2383.0,90.7,,29.5,inner_processor_check
2384,2384.0,91.0,,29.5,inner_processor_check
2385,2385.0,90.0,,29.5,
2386,2386.0,90.4,,29.5,inner_processor_check
2387,2387.0,90.0,,29.5,inner_processor_check
2388,2388.0,90.9,,29.5,
2389,2389.0,90.4,,29.5,
2390,2390.0,91.0,,29.5,processor_sweep
2391,2391.0,90.9,,29.5,inner_processor_check
2392,2392.0,90.4,,29.5,inner_processor_check
2393,2393.0,90.9,,29.5,inner_processor_check
2394,2394.0,90.7,,29.5,
2395,2395.0,90.4,,29.5,processor_sweep
2396,2396.0,90.9,,29.5,inner_processor_check
2397,2397.0,90.7,,29.5,inner_processor_check
2398,2398.0,90.3,,29.5,inner_processor_check
2399,2399.0,90.7,,29.5,inner_processor_check
2400,2400.0,90.7,,29.5,inner_processor_check
2401,2401.0,90.3,,29.5,inner_processor_check
2402,2402.0,90.7,,29.5,inner_processor_check
2403,2403.0,90.7,,29.5,inner_processor_check
2404,2404.0,90.3,,29.4,processor_sweep
2405,2405.0,90.9,,29.4,inner_processor_check
2406,2406.0,90.7,,29.4,
2407,2407.0,90.3,,29.4,inner_processor_check
2408,2408.0,90.9,,29.4,inner_processor_check
2409,2409.0,90.7,inner_processor_check,29.4,inner_processor_check
2410,2410.0,90.4,,29.4,inner_processor_check
2411,2411.0,90.9,,29.4,inner_processor_check
2412,2412.0,90.7,,29.4,
2413,2413.0,90.1,,29.4,
2414,2414.0,90.9,,29.4,inner_processor_check
2415,2415.0,90.7,,29.4,value_combine
2416,2416.0,90.3,processor_sweep,29.5,processor_sweep
2417,2417.0,90.6,,29.5,inner_processor_check
2418,2418.0,90.6,inner_processor_check,29.5,inner_processor_check
2419,2419.0,90.1,,29.5,inner_processor_check
2420,2420.0,90.6,,29.5,inner_processor_check
2421,2421.0,90.4,,29.5,inner_processor_check
2422,2422.0,90.1,,29.5,inner_processor_check
2423,2423.0,90.6,,29.6,
2424,2424.0,90.4,,29.6,
2425,2425.0,90.0,inner_processor_check,29.6,inner_processor_check
2426,2426.0,90.4,,29.6,inner_processor_check
2427,2427.0,90.3,,29.6,inner_processor_check
2428,2428.0,89.7,,29.6,
2429,2429.0,90.3,,29.6,inner_processor_check
2430,2430.0,90.1,,29.6,inner_processor_check
2431,2431.0,89.7,,29.6,
