time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,4.0,OK_inner,14.4,OK
1.0,4.0,OK,14.4,OK
2.0,4.0,OK_inner,14.4,OK
3.0,4.0,OK,14.4,OK
4.0,4.0,OK,14.4,OK
5.0,4.0,OK,14.4,OK
6.0,4.0,OK,14.4,OK
7.0,4.0,OK_inner,14.4,OK
8.0,4.0,OK,14.5,OK
9.0,4.0,OK,14.5,OK
10.0,4.0,OK,14.5,OK
11.0,4.0,OK,14.5,OK
12.0,4.0,OK,14.5,OK
13.0,4.0,OK,14.5,OK
14.0,4.0,OK,14.5,OK
15.0,4.0,OK,14.5,OK
16.0,4.0,OK,14.5,OK
17.0,4.0,OK,14.5,OK
18.0,4.0,OK,14.5,OK
19.0,4.0,OK,14.5,OK
20.0,4.02,OK,14.5,OK
21.0,4.02,OK,14.5,OK
22.0,4.02,OK,14.5,OK
23.0,4.02,OK,14.5,OK
24.0,4.02,OK,14.5,OK
25.0,4.02,OK,14.4,OK
26.0,4.02,OK,14.4,OK
27.0,4.02,OK,14.4,OK
28.0,4.02,OK,14.4,OK
29.0,4.02,OK,14.4,OK
30.0,4.02,OK,14.4,OK
31.0,4.02,OK,14.4,OK
32.0,4.02,OK,14.4,OK
33.0,4.03,OK,14.4,OK
34.0,4.03,OK,14.4,OK
35.0,4.02,OK,14.4,OK
36.0,4.03,OK,14.4,OK
37.0,4.03,OK,14.4,OK
38.0,4.03,OK,14.4,OK
39.0,4.03,OK,14.4,OK
40.0,4.03,OK,14.4,OK
41.0,4.03,OK,14.4,OK
42.0,4.03,OK,14.4,OK
43.0,4.03,OK,14.4,OK
44.0,4.03,OK,14.4,OK
45.0,4.03,OK,14.4,OK
46.0,4.03,OK,14.4,OK
47.0,4.03,OK,14.4,OK
48.0,4.03,OK,14.5,OK
49.0,4.03,OK,14.5,OK
50.0,4.03,OK,14.5,OK
51.0,4.03,OK,14.5,OK
52.0,4.03,OK,14.6,OK
53.0,4.03,OK,14.6,OK
54.0,4.03,OK,14.6,OK
55.0,4.03,OK,14.6,OK
56.0,4.05,OK,14.6,OK
57.0,4.03,OK,14.6,OK
58.0,4.05,OK,14.6,OK
59.0,4.03,OK,14.6,OK
60.0,4.03,OK,14.6,OK
61.0,4.05,OK,14.6,OK
62.0,4.05,OK,14.6,OK
63.0,4.05,OK,14.6,OK
64.0,4.05,OK,14.6,OK
65.0,4.05,OK,14.6,OK
66.0,4.05,OK,14.6,OK
67.0,4.05,OK,14.5,OK
68.0,4.05,OK,14.5,OK
69.0,4.05,OK,14.5,OK
70.0,4.05,OK,14.5,OK
71.0,4.05,OK,14.5,OK
72.0,4.05,OK,14.5,OK
73.0,4.05,OK,14.5,OK
74.0,4.05,OK,14.5,OK
75.0,4.05,OK,14.5,OK
76.0,4.05,OK,14.5,OK
77.0,4.05,OK,14.6,OK
78.0,4.05,OK,14.4,OK
79.0,4.05,OK,14.4,OK
80.0,4.05,OK,14.4,OK
81.0,4.06,OK,14.4,OK
82.0,4.05,OK,14.4,OK
83.0,4.05,OK,14.4,OK
84.0,4.05,OK,14.4,OK
85.0,4.05,OK,14.4,OK
86.0,4.05,OK,14.4,OK
87.0,4.06,OK,14.4,OK
88.0,4.06,OK,14.4,OK
89.0,4.06,OK,14.5,OK
90.0,4.05,OK,14.5,OK
91.0,4.06,OK,14.5,OK
92.0,4.06,OK,14.5,OK
93.0,4.06,OK,14.6,OK
94.0,4.06,OK,14.6,OK
95.0,4.06,OK,14.6,OK
96.0,4.06,OK,14.6,OK
97.0,4.05,OK,14.6,OK
98.0,4.05,OK,14.7,OK
