time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,1173.0,OK,22.1,OK
1.0,1174.0,OK,22.1,OK
2.0,1174.0,OK,22.1,OK
3.0,1174.0,OK,22.1,OK
4.0,1174.0,OK,22.1,OK
5.0,1173.0,OK,22.1,OK
6.0,1173.0,OK,22.1,OK
7.0,1173.0,OK,22.1,OK
8.0,1173.0,OK,22.1,OK
9.0,1173.0,OK,22.1,OK
10.0,1173.0,OK,22.1,OK
11.0,1173.0,OK,22.1,OK
12.0,1173.0,OK,22.1,OK
13.0,1173.0,OK,22.1,OK
14.0,1173.0,OK,22.1,OK
15.0,1173.0,OK,22.1,OK
16.0,1173.0,OK,22.1,OK
17.0,1173.0,OK,22.1,OK
18.0,1173.0,OK,22.1,OK
19.0,1173.0,OK,22.1,image_sweep_check
20.0,1173.0,OK,22.1,OK
21.0,1173.0,OK,2.1,OK
22.0,1173.0,OK,22.1,OK
23.0,1173.0,OK,22.1,OK
24.0,1173.0,OK,22.1,OK
25.0,1173.0,OK,22.1,OK
26.0,1173.0,OK,22.1,OK
27.0,1171.0,OK,22.1,OK
28.0,1171.0,OK,22.1,OK
29.0,1171.0,OK,22.1,OK
30.0,1170.0,OK,22.1,OK
31.0,1171.0,OK,22.1,OK
32.0,1171.0,OK,22.1,OK
33.0,1173.0,OK,22.1,OK
34.0,1171.0,OK,22.1,OK
35.0,1171.0,OK,22.1,OK_inner
36.0,1171.0,OK,22.1,OK
37.0,1171.0,OK,22.1,OK
38.0,1171.0,OK,22.1,OK
39.0,1171.0,OK,22.1,OK
40.0,1171.0,OK,22.1,OK
41.0,1170.0,OK,22.1,OK
42.0,1170.0,OK,22.1,OK
43.0,1170.0,OK,22.1,OK
44.0,1170.0,OK,22.1,OK
45.0,1170.0,OK,22.1,OK_inner
46.0,1170.0,OK,22.1,OK_inner
47.0,1170.0,OK,22.1,OK
48.0,1170.0,OK,22.1,OK
49.0,1171.0,OK,22.1,OK
50.0,1171.0,OK,22.1,OK_inner
51.0,1171.0,OK,22.1,OK_inner
52.0,1171.0,OK,22.1,OK
53.0,1171.0,OK,22.1,OK
54.0,1171.0,OK,22.1,OK
55.0,1171.0,OK,22.1,OK_inner
56.0,1171.0,OK,22.1,OK
57.0,1171.0,OK,22.1,OK
58.0,1170.0,OK,2.1,OK
59.0,1170.0,OK,22.1,OK
60.0,1170.0,OK,22.1,OK
61.0,1170.0,OK,22.1,OK
62.0,1171.0,OK,22.1,OK
63.0,1171.0,OK,22.1,OK
64.0,1171.0,OK,22.1,OK
65.0,1171.0,OK,22.1,OK
66.0,1171.0,OK,22.1,OK
67.0,1171.0,OK,22.1,OK
68.0,1171.0,OK,22.1,OK
69.0,1170.0,OK,22.1,OK
70.0,1170.0,OK,22.1,OK
71.0,1170.0,OK,22.1,OK
72.0,1160.0,OK,22.1,OK
73.0,1168.0,OK,2.1,OK
74.0,1168.0,OK,22.2,OK_inner
75.0,1167.0,OK,22.2,OK_inner
76.0,1165.0,OK,22.3,OK_inner
77.0,1164.0,OK,22.3,OK_inner
78.0,1162.0,OK,22.3,OK_inner
79.0,1159.0,OK,22.4,OK
80.0,1158.0,OK,22.4,OK
81.0,1155.0,OK,22.5,OK_inner
82.0,1153.0,OK,22.5,OK_inner
83.0,1150.0,OK,22.5,OK_inner
84.0,1147.0,OK,22.5,OK_inner
85.0,1146.0,OK,22.6,OK
86.0,1143.0,OK,22.6,OK
87.0,1141.0,OK,22.6,OK
88.0,1138.0,OK,22.6,OK
89.0,1137.0,OK,22.6,OK
90.0,1135.0,OK,22.6,OK
91.0,1135.0,OK,22.6,OK
92.0,1135.0,OK,22.6,OK
93.0,1135.0,OK,22.6,OK
94.0,1135.0,OK,22.6,OK
95.0,1135.0,OK,22.6,OK
96.0,1135.0,OK,22.5,OK_inner
97.0,1135.0,OK,22.5,OK_inner
98.0,1135.0,OK,22.5,OK_inner
99.0,1135.0,OK,22.5,OK_inner
100.0,1135.0,OK,22.5,OK_inner
101.0,1134.0,OK,22.5,OK
