time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,7.4,OK,14.9,OK
2.0,77.6,OK_inner,14.9,OK
4.0,7.5,OK,14.8,OK
6.0,78.0,OK,14.8,OK
8.0,77.7,OK_inner,14.8,OK
10.0,78.6,OK_inner,14.8,OK
12.0,78.0,OK,14.8,OK
14.0,78.3,OK_inner,14.7,OK_inner
16.0,78.7,OK,14.7,OK_inner
18.0,78.0,OK,14.7,OK_inner
20.0,78.9,OK_inner,14.8,OK
22.0,79.3,OK_inner,14.8,OK
24.0,79.5,OK,14.8,OK
26.0,79.3,OK_inner,14.8,OK
28.0,79.9,OK,14.8,OK
30.0,80.9,OK,14.7,OK_inner
32.0,79.8,OK,14.7,OK_inner
34.0,80.6,OK,14.7,OK_inner
36.0,80.6,OK,14.7,OK_inner
38.0,80.2,OK,14.7,OK_inner
40.0,80.0,OK,14.7,OK_inner
42.0,80.0,OK,14.7,OK_inner
44.0,80.7,OK,14.6,OK
46.0,81.1,image_sweep_check,14.6,OK
48.0,81.4,OK_inner,14.6,OK
50.0,81.1,OK_inner,14.6,OK
52.0,81.8,OK,14.6,OK
54.0,81.0,OK,14.6,OK
56.0,81.6,OK,14.6,OK
58.0,82.0,OK,14.6,OK
60.0,82.0,OK,14.6,OK
62.0,81.9,OK,14.6,OK
64.0,82.3,OK,14.6,OK
66.0,82.5,OK,14.5,OK
68.0,82.2,OK,14.5,OK
70.0,82.9,OK,14.5,OK
72.0,82.8,OK,14.5,OK
74.0,82.5,OK,14.5,OK
76.0,83.2,OK,14.5,OK
78.0,83.2,OK,14.5,OK
80.0,82.8,OK,14.5,OK
82.0,83.4,OK_inner,14.5,OK
84.0,83.6,OK,14.5,OK
86.0,83.2,OK,14.5,OK
88.0,83.0,OK,14.5,OK
90.0,83.8,OK,14.4,OK
92.0,83.4,OK_inner,14.4,OK
94.0,84.0,OK,14.4,OK
96.0,84.8,OK,14.4,OK
98.0,83.7,OK,14.4,OK
100.0,84.3,OK,14.4,OK
102.0,84.3,image_sweep_check,14.4,OK
104.0,84.0,OK,14.4,OK
106.0,84.4,OK,14.4,OK
108.0,84.6,OK,14.4,OK
110.0,84.0,OK_inner,14.4,OK
112.0,84.4,OK,14.4,OK
114.0,84.6,OK,14.4,OK
116.0,84.1,OK,14.4,OK
118.0,84.7,OK,14.4,OK
120.0,84.0,OK,14.4,OK
122.0,84.1,image_sweep_check,14.6,OK
124.0,84.4,OK,14.5,OK
126.0,84.3,OK,14.6,OK
128.0,83.5,OK,14.7,OK_inner
130.0,83.7,image_sweep_check,14.8,OK
132.0,83.4,OK_inner,14.8,OK
134.0,82.8,OK,14.9,OK
136.0,82.9,OK,15.0,OK
138.0,82.9,OK,15.0,OK_inner
140.0,82.5,OK,15.1,OK
142.0,82.8,OK,15.1,OK
144.0,82.8,OK,15.1,OK
146.0,82.2,OK,15.1,OK
148.0,82.9,OK,15.0,OK_inner
150.0,82.9,OK,15.0,OK
152.0,82.6,OK,15.0,OK
154.0,83.1,image_sweep_check,14.9,OK
156.0,82.9,OK,14.9,OK
158.0,82.6,OK,14.9,OK
160.0,83.1,OK_inner,14.9,OK
162.0,83.8,OK,14.9,OK
164.0,82.6,OK,14.9,OK
166.0,83.2,OK,14.9,OK
168.0,83.2,OK,14.9,OK
170.0,82.6,OK,14.9,OK
172.0,82.8,OK,15.0,OK
174.0,82.5,OK,15.1,OK
176.0,81.6,OK,15.2,OK_inner
178.0,81.9,OK,15.3,OK
180.0,81.4,OK,15.4,OK
182.0,80.7,OK,15.5,OK
184.0,81.0,OK,15.6,OK
186.0,80.6,OK,15.7,OK_inner
188.0,79.8,OK,15.8,OK_inner
190.0,80.1,OK,15.9,OK
192.0,79.6,OK,15.9,image_sweep_check
194.0,78.7,OK,16.0,OK
196.0,79.0,OK,16.1,OK
198.0,78.9,OK,16.2,OK
200.0,78.0,OK,16.2,OK
202.0,78.3,OK_inner,16.3,OK
204.0,78.0,OK,16.4,OK
206.0,7.5,OK,16.4,OK
208.0,77.7,OK_inner,16.5,OK
210.0,7.2,OK,16.6,OK
212.0,76.3,OK_inner,16.6,OK
214.0,76.8,OK,16.7,OK_inner
216.0,76.5,OK,16.7,OK_inner
218.0,76.0,OK,16.8,OK
220.0,76.5,OK,16.8,OK
222.0,76.2,OK,16.8,OK
224.0,75.4,OK,16.9,OK
226.0,75.7,OK,16.9,OK
228.0,75.7,OK,16.9,OK
230.0,75.0,OK,17.0,OK_inner
232.0,75.3,OK,17.0,OK_inner
234.0,75.4,OK,17.0,OK_inner
236.0,74.8,OK,17.0,OK_inner
238.0,75.3,OK,16.9,OK
240.0,75.0,image_sweep_check,16.9,OK
242.0,74.5,OK,16.9,OK
244.0,75.1,OK_inner,16.9,OK
