time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,49.5,OK,13.8,OK
1.0,49.5,OK,13.8,OK
2.0,49.5,OK,13.8,OK
3.0,49.6,OK,13.8,OK
4.0,49.6,OK,13.8,OK
5.0,49.7,OK,13.8,OK
6.0,49.7,OK,13.8,OK
7.0,49.8,OK,13.8,OK
8.0,49.8,OK,13.8,OK
9.0,49.8,OK,13.7,OK
10.0,49.8,OK,13.7,OK
11.0,49.9,OK,13.7,OK
12.0,50.0,OK_inner,13.7,OK
13.0,50.0,OK,13.7,OK
14.0,50.1,image_sweep_check,13.7,OK
15.0,50.1,OK,13.7,OK
16.0,50.1,OK,13.7,OK
17.0,50.3,OK,13.7,OK
18.0,50.4,OK_inner,13.7,OK
19.0,50.4,OK_inner,13.6,OK
20.0,50.4,OK_inner,13.6,OK
21.0,50.6,OK,13.6,OK
22.0,50.5,OK,13.6,OK
23.0,50.5,OK,13.6,OK
24.0,50.6,OK,13.6,OK
25.0,50.6,OK,13.6,OK
26.0,50.7,OK,13.6,OK
27.0,50.7,OK_inner,13.6,OK
28.0,50.7,OK_inner,13.6,OK
29.0,50.7,OK,13.6,OK
30.0,50.8,OK,13.6,OK
31.0,50.9,OK,13.6,OK
32.0,50.9,OK,13.6,OK
33.0,50.9,OK,13.6,OK
34.0,50.9,OK,13.6,OK
35.0,50.9,OK,13.5,OK
36.0,51.0,OK,13.5,OK
37.0,51.0,OK,13.5,OK
38.0,51.0,OK,13.5,OK
39.0,51.0,OK,13.5,OK
40.0,51.0,OK,13.5,OK
41.0,51.1,OK,13.5,OK
42.0,51.2,OK,13.5,OK
43.0,51.2,OK,13.5,OK
44.0,51.3,OK,13.5,OK
45.0,51.3,OK,13.5,OK
46.0,51.3,OK,13.5,OK
47.0,51.3,OK,13.5,OK
48.0,51.4,OK,13.5,OK
49.0,51.4,OK,13.5,OK
50.0,51.4,OK,13.5,OK
51.0,51.4,OK,13.5,OK
52.0,51.4,OK,13.5,OK
53.0,51.4,OK,13.5,OK
54.0,51.5,OK,13.6,OK
55.0,51.5,OK,13.6,OK
56.0,51.5,OK,13.6,OK
57.0,51.6,OK,13.6,OK
58.0,51.4,OK,13.6,OK
59.0,51.4,OK,13.6,OK
60.0,51.5,OK,13.6,OK
61.0,51.5,OK,13.6,OK
62.0,51.5,OK,13.6,OK
63.0,51.5,OK,13.6,OK
64.0,51.5,OK,13.6,OK
65.0,51.5,OK,13.6,OK
66.0,51.6,OK,13.6,OK
