,x,Temperature,rho,w_mass,w_vol,D,Viscosity,E,D0,compound
44,22.367037495996993,18,1.0500000000000003,9.729999999999999,14.595000000000006,77160.61094780233,3.774396583633453,19107.247195441036,207726214.0482151,dmag
45,22.367037495996993,20,1.0500000000000003,9.729999999999999,14.595000000000008,81710.68213829197,3.5884517409114185,19107.247195441036,207726214.0482151,dmag
46,22.367037495996993,22,1.0500000000000003,9.729999999999999,14.595000000000008,86378.49143649507,3.4178937728937733,19107.247195441036,207726214.0482151,dmag
47,22.367037495996993,24,1.0500000000000003,9.729999999999999,14.595000000000006,90297.18058586911,3.2953174603174604,19107.247195441036,207726214.0482151,dmag
48,22.367037495996993,26,1.0500000000000003,9.729999999999999,14.595000000000006,96077.20499863561,3.1147564935064933,19107.247195441036,207726214.0482151,dmag
49,22.367037495996993,28,1.0500000000000003,9.729999999999999,14.595000000000008,100909.87547744701,2.9849308300395254,19107.247195441036,207726214.04821506,dmag
50,22.367037495996993,30,1.0500000000000003,9.729999999999999,14.595000000000004,106340.66796193228,2.8514888888888885,19107.247195441036,207726214.0482151,dmag
51,22.367037495996993,32,1.0500000000000003,9.729999999999999,14.595000000000008,111236.7808651621,2.7438095238095244,19107.247195441036,207726214.0482151,dmag
52,22.367037495996993,34,1.0500000000000003,9.729999999999999,14.595000000000008,116067.57439488117,2.6466483516483517,19107.247195441036,207726214.0482151,dmag
53,22.367037495996993,36,1.0500000000000003,9.729999999999999,14.595000000000008,121549.08348574533,2.5440000000000005,19107.247195441036,207726214.0482151,dmag
54,22.367037495996993,38,1.0500000000000003,9.729999999999999,14.595000000000008,127543.26229436652,2.4400000000000004,19107.247195441036,207726214.0482151,dmag
55,22.367037495996986,40,1.0500000000000003,9.730000000000002,14.595000000000004,131705.05540842313,2.374444444444445,19107.24719544104,207726214.04821512,dmag
56,35.06995463563188,14,1.03,16.81,24.734714285714286,66117.15701782137,4.356666666666666,19529.252751978405,231382147.63478532,dmag
57,35.06995463563189,16,1.0300000000000002,16.81,24.734714285714283,67810.48230368702,4.265173180383263,19529.252751978405,231382147.63478538,dmag
58,35.06995463563189,18,1.0300000000000002,16.81,24.734714285714283,71962.86616738552,4.047165532879818,19529.252751978405,231382147.63478538,dmag
59,35.06995463563189,20,1.0300000000000002,16.81,24.734714285714283,77230.9041355487,3.8010643738977072,19529.252751978405,231382147.63478538,dmag
60,35.06995463563189,22,1.0300000000000002,16.81,24.734714285714283,81241.33990529735,3.633809523809523,19529.252751978405,231382147.63478538,dmag
61,35.06995463563189,24,1.0300000000000002,16.81,24.734714285714283,85840.21376612969,3.462510822510822,19529.252751978405,231382147.63478538,dmag
62,35.06995463563189,26,1.0300000000000002,16.81,24.734714285714283,90589.42951954743,3.3029761904761905,19529.252751978405,231382147.63478538,dmag
63,35.06995463563189,28,1.0300000000000002,16.81,24.734714285714286,93691.99268094303,3.220987247780468,19529.252751978405,231382147.63478535,dmag
64,35.06995463563188,30,1.03,16.81,24.734714285714283,100902.9783838487,3.0059180945105313,19529.252751978405,231382147.63478535,dmag
65,35.06995463563189,32,1.0300000000000002,16.81,24.734714285714283,105437.32853970781,2.8947619047619044,19529.252751978405,231382147.63478538,dmag
66,35.06995463563189,34,1.0300000000000002,16.81,24.734714285714283,110746.15932746633,2.7738899898802494,19529.252751978405,231382147.63478538,dmag
67,35.06995463563189,36,1.0300000000000002,16.81,24.734714285714283,115804.39507077026,2.670285714285714,19529.252751978405,231382147.63478538,dmag
68,35.06995463563187,38,1.0299999999999998,16.81,24.734714285714286,120176.98768014554,2.587938271604939,19529.252751978405,231382147.6347853,dmag
69,,40,,,,,,,,dmag
70,,14,,,,,,,,dmag
71,,16,,,,,,,,dmag
72,39.78587350349757,18,1.0199999999999998,19.819999999999997,28.880571428571432,82638.39971264503,3.5287500000000005,18805.747346772372,193058242.1844838,dmag
73,39.78587350349757,20,1.02,19.82,28.880571428571432,85638.91024335162,3.4238076923076926,18805.747346772365,193058242.18448386,dmag
74,39.78587350349757,22,1.02,19.82,28.880571428571432,90118.55508455425,3.2752285714285705,18805.747346772365,193058242.18448386,dmag
75,39.78587350349757,24,1.02,19.82,28.880571428571432,94886.02500678858,3.133933333333333,18805.747346772365,193058242.18448386,dmag
76,39.78587350349758,26,1.02,19.82,28.880571428571436,100436.34571355343,2.978290598290598,18805.747346772365,193058242.18448386,dmag
77,39.78587350349758,28,1.02,19.82,28.880571428571436,106151.89342715881,2.8379519450800914,18805.747346772365,193058242.18448386,dmag
78,39.78587350349757,30,1.02,19.82,28.880571428571432,111625.60103618194,2.716190476190476,18805.747346772365,193058242.18448386,dmag
79,39.78587350349757,32,1.02,19.82,28.880571428571436,117098.11154935167,2.606428571428572,18805.747346772365,193058242.18448386,dmag
