time,Viscosity,Viscosity_verbose,Temperature,Temperature_verbose
0.0,7.4,OK,14.9,OK
1.0,7.1,OK,14.9,OK
2.0,77.6,OK,14.9,OK
3.0,77.7,OK_inner,14.8,OK
4.0,7.5,OK,14.8,OK
5.0,78.0,OK,14.8,OK
6.0,78.0,OK,14.8,OK
7.0,78.0,OK,14.8,OK
8.0,77.7,OK_inner,14.8,OK
9.0,78.0,OK,14.8,OK
10.0,78.6,OK_inner,14.8,OK
11.0,78.0,OK,14.8,OK
12.0,78.0,OK,14.8,OK
13.0,78.0,OK,14.8,OK
14.0,78.3,OK_inner,14.7,OK_inner
15.0,78.0,OK,14.7,OK_inner
16.0,78.7,OK,14.7,OK_inner
17.0,78.6,OK,14.7,OK_inner
18.0,78.0,OK,14.7,OK_inner
19.0,79.0,OK,14.7,OK_inner
20.0,78.9,OK_inner,14.8,OK
21.0,79.3,OK,14.8,OK
22.0,79.3,OK,14.8,OK
23.0,79.0,OK,14.8,OK
24.0,79.5,OK,14.8,OK
25.0,79.6,OK,14.8,OK
26.0,79.3,OK_inner,14.8,OK
27.0,79.8,OK,14.8,OK
28.0,79.9,OK,14.8,OK
29.0,79.6,OK,14.8,OK
30.0,80.9,OK_inner,14.7,OK_inner
31.0,80.9,image_sweep_check,14.7,OK_inner
32.0,79.8,OK,14.7,OK_inner
33.0,80.2,OK,14.7,OK_inner
34.0,80.0,OK,14.7,OK_inner
35.0,80.1,OK,14.7,OK_inner
36.0,80.6,OK,14.7,OK_inner
37.0,80.5,OK,14.7,image_sweep_check
38.0,80.2,OK,14.7,OK_inner
39.0,80.3,OK,14.7,OK_inner
40.0,80.7,OK,14.7,OK_inner
41.0,80.5,OK,14.7,image_sweep_check
42.0,80.0,OK,14.7,OK_inner
43.0,81.0,OK_inner,14.7,OK_inner
44.0,80.7,OK,14.8,OK
45.0,81.0,image_sweep_check,14.8,OK
46.0,81.1,image_sweep_check,14.6,OK
47.0,80.8,OK,14.6,OK
48.0,81.4,OK_inner,14.6,OK
49.0,81.6,OK,14.6,OK
50.0,81.1,OK,14.6,OK
51.0,81.6,OK_inner,14.6,OK
52.0,81.6,OK,14.6,OK
53.0,81.3,OK,14.6,OK
54.0,81.0,OK,14.6,OK
55.0,81.9,OK,14.6,OK
56.0,81.6,OK,14.6,OK
57.0,82.0,OK,14.6,OK
58.0,82.0,OK,14.6,OK
59.0,81.7,OK,14.6,OK
60.0,82.0,OK,14.6,OK
61.0,82.2,OK_inner,14.6,OK
62.0,81.9,OK,14.6,OK
63.0,82.3,OK_inner,14.6,OK
64.0,82.3,OK,14.6,OK
65.0,82.0,OK,14.6,OK
